EQM1 Código;EQM1;Identificador Elemento Inventario;Código Vía;Vía;PK Inicial;PK Final;Línea Código;Línea Eje;Línea Descripción;Clase de vía;Tipo de asiento - Sobre Balasto;Estado Elemento Inventario;Id. Inventario;Código Trayecto;Trayecto;Trayecto Pk Ini;Trayecto Pk Fin
13112;S. Vicenç de Calders - VIA;TRMV - 76004 VALLS - VIA 1M DE VALLS;85892;VIA 1M DE VALLS;5,852;6,352;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107470616;022000450;LA PLANA-PICAMOIXONS-VALLS                                                                                                      ;5,852;6,352
13112;S. Vicenç de Calders - VIA;TRMV - 76004 VALLS - VIA 3M DE VALLS;85897;VIA 3M DE VALLS;6,16;6,66;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107470621;022000450;LA PLANA-PICAMOIXONS-VALLS                                                                                                      ;6,16;6,66
14116;Vic - VIA;TRMV - 77110 MANLLEU - VIC-RIPOLL, U;3600;VIC-RIPOLL, U;77,18;77,67;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;;;En Servicio/Mantenible;107455303;022220050;VIC-LA FARGA DE BEBIE (APD)                                                                                                     ;68,667;96,956
14116;Vic - VIA;TRMV - 77111 TORELLO - VIC-RIPOLL, U;3600;VIC-RIPOLL, U;84,876;85,353;222;2 ;LA TOUR DE CAROL - BIF. AIGÜES;;;En Servicio/Mantenible;107455304;022220050;VIC-LA FARGA DE BEBIE (APD)                                                                                                     ;68,667;96,956
12109;Tardienta - VIA;TRMV - 78100 ZUERA - VIA 10 DE ZUERA;85987;VIA 10 DE ZUERA;25,481;25,481;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107470466;022000320;SAN JUAN DE MOZARRIFAR-ZUERA                                                                                                    ;25,481;26,084
12109;Tardienta - VIA;TRMV - 78100 ZUERA - VIA 1D DE ZUERA;85990;VIA 1D DE ZUERA;25,915;25,915;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107470469;022000320;SAN JUAN DE MOZARRIFAR-ZUERA                                                                                                    ;25,915;26,051
12109;Tardienta - VIA;TRMV - 78100 ZUERA - VIA 2D DE ZUERA;85991;VIA 2D DE ZUERA;26,652;26,652;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107470470;022000320;SAN JUAN DE MOZARRIFAR-ZUERA                                                                                                    ;26,652;26,752
12109;Tardienta - VIA;TRMV - 78100 ZUERA - VIA M3 DE ZUERA;85988;VIA M3 DE ZUERA;26,117;26,117;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107470467;022000320;SAN JUAN DE MOZARRIFAR-ZUERA                                                                                                    ;26,117;26,473
14120;Girona - VIA;TRMV - 79303 FLAÇA - VIA 10 DE FLAÇA;601893;VIA 10 DE FLAÇA;221,725;222,;270;2 ;CERBERE - BIF. ARAGO;;;En Servicio/Mantenible;107462305;022700130;GIRONA-VILAMALLA                                                                                                                ;221,725;222,
12104;Calatayud - VIA;TRMV - 70500 ARIZA - VIA 1/2 DE ARIZA;85110;VIA ESCAPE 1/2 DE ARIZA;204,229;204,299;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/No Mantenible;107465107;022000170;SANTA MARIA DE HUERTA-ARIZA                                                                                                     ;204,229;204,299
12104;Calatayud - VIA;TRMV - 70500 ARIZA - VIA 2/1 DE ARIZA;602741;VIA ESCAPE 2/1 DE ARIZA;205,31;205,38;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/No Mantenible;107465422;022000170;SANTA MARIA DE HUERTA-ARIZA                                                                                                     ;205,31;205,38
12104;Calatayud - VIA;TRMV - 70500 ARIZA - VIA 3/1 DE ARIZA;85109;VIA ESCAPE 3/1 DE ARIZA;204,158;204,228;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/No Mantenible;107465106;022000170;SANTA MARIA DE HUERTA-ARIZA                                                                                                     ;204,158;204,228
12104;Calatayud - VIA;TRMV - 70500 ARIZA - VIA 3/5 DE ARIZA;85114;VIA ESCAPE 3/5 DE ARIZA;204,449;204,559;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/No Mantenible;107465111;022000170;SANTA MARIA DE HUERTA-ARIZA                                                                                                     ;204,449;204,559
12105;Ricla-La Almunia - VIA;TRMV - 70703 EPILA - VIA 1/2 DE EPILA;85158;VIA ESCAPE 1/2 DE EPILA;296,051;296,125;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/No Mantenible;107467027;022000210;RICLA-LA ALMUNIA-CAMB-AG.KM.308,6                                                                                               ;296,051;296,125
12105;Ricla-La Almunia - VIA;TRMV - 70706 GRISEN - VIA 4 DE GRISEN;604196;VIA 4 DE GRISEN;313,87;314,615;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107465460;022000220;CAMBIADOR PLASENCIA AG. KM. 308,6-GRISEN                                                                                        ;313,87;314,615
12105;Ricla-La Almunia - VIA;TRMV - 70706 GRISEN - VIA 5 DE GRISEN;85168;VIA 5 DE GRISEN;314,002;314,999;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107465343;022000220;CAMBIADOR PLASENCIA AG. KM. 308,6-GRISEN                                                                                        ;314,002;314,999
12105;Ricla-La Almunia - VIA;TRMV - 70706 GRISEN - VIA 6 DE GRISEN;85165;VIA 6 DE GRISEN;314,258;314,56;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107465340;022000220;CAMBIADOR PLASENCIA AG. KM. 308,6-GRISEN                                                                                        ;314,258;314,56
12105;Ricla-La Almunia - VIA;TRMV - 70706 GRISEN - VIA 7 DE GRISEN;85169;VIA 7 DE GRISEN;314,034;314,034;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/No Mantenible;107463037;022000220;CAMBIADOR PLASENCIA AG. KM. 308,6-GRISEN                                                                                        ;314,034;314,657
12105;Ricla-La Almunia - VIA;TRMV - 70706 GRISEN - VIA 8 DE GRISEN;85166;VIA 8 DE GRISEN;314,12;314,62;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107465341;022000220;CAMBIADOR PLASENCIA AG. KM. 308,6-GRISEN                                                                                        ;314,12;314,62
12105;Ricla-La Almunia - VIA;TRMV - 70706 GRISEN - VIA 9 DE GRISEN;85170;VIA 9 DE GRISEN;314,193;314,779;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107465344;022000220;CAMBIADOR PLASENCIA AG. KM. 308,6-GRISEN                                                                                        ;314,193;314,779
12108;Caspe - VIA;TRMV - 71105 QUINTO - VIA 2 DE QUINTO;85262;VIA 2 DE QUINTO;384,099;384,755;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107464599;022100040;LA CARTUJA-AGUJA KM. 351,1-LA ZAIDA-SASTAGO                                                                                     ;384,099;384,755
12108;Caspe - VIA;TRMV - 71105 QUINTO - VIA 3 DE QUINTO;85260;VIA 3 DE QUINTO;383,978;384,792;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107464598;022100040;LA CARTUJA-AGUJA KM. 351,1-LA ZAIDA-SASTAGO                                                                                     ;383,978;384,792
12108;Caspe - VIA;TRMV - 71201 SAMPER - VIA 2 DE SAMPER;85290;VIA 2 DE SAMPER;421,719;422,277;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107470301;022100060;LA PUEBLA DE HIJAR-SAMPER                                                                                                       ;421,719;422,277
12108;Caspe - VIA;TRMV - 71201 SAMPER - VIA 3 DE SAMPER;85289;VIA 3 DE SAMPER;421,708;422,286;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107470300;022100060;LA PUEBLA DE HIJAR-SAMPER                                                                                                       ;421,708;422,286
12108;Caspe - VIA;TRMV - 71201 SAMPER - VIA 4 DE SAMPER;85291;VIA 4-4A DE SAMPER;421,661;422,231;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107470302;022100060;LA PUEBLA DE HIJAR-SAMPER                                                                                                       ;421,661;422,231
12108;Caspe - VIA;TRMV - 71201 SAMPER - VIA 5 DE SAMPER;601495;VIA 5 DE SAMPER;421,861;422,085;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107470771;022100060;LA PUEBLA DE HIJAR-SAMPER                                                                                                       ;421,861;422,085
12108;Caspe - VIA;TRMV - 71201 SAMPER - VIA 6 DE SAMPER;85288;VIA 6 DE SAMPER;422,17;422,17;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107470299;022100060;LA PUEBLA DE HIJAR-SAMPER                                                                                                       ;422,17;422,769
12108;Caspe - VIA;TRMV - 71201 SAMPER - VIA 8 DE SAMPER;85287;VIA 8 DE SAMPER;421,716;422,17;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107470298;022100060;LA PUEBLA DE HIJAR-SAMPER                                                                                                       ;421,716;422,17
12108;Caspe - VIA;TRMV - 71206 FABARA - VIA 2 DE FABARA;85312;VIA 2 DE FABARA;470,249;470,249;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107465173;022100090;CASPE-FAIO-LA POBLA DE MASSALUCA                                                                                                ;470,249;470,871
13113;Reus - VIA;TRMV - 71400 REUS - REUS-KM 84.896, U;2905;REUS-KM 84.896, U;0,756;1,256;230;2 ;PLANA-PICAMOIXON - REUS;;;En Servicio/Mantenible;107454986;022300010;LA PLANA-PICAMOIXONS-REUS                                                                                                       ;0,756;4,555
13113;Reus - VIA;TRMV - 71400 REUS - REUS-TARRAGONA, I;2410;REUS-TARRAGONA, I;86,211;88,02;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/Mantenible;107454720;022100125;REUS-BIF. VILA-SECA                                                                                                             ;86,211;93,346
13113;Reus - VIA;TRMV - 71400 REUS - VIA 13/15 DE REUS;996072;VIA 13/15 DE REUS;579,325;579,375;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;;En Servicio/No Mantenible;107463674;022100120;MORA LA NOVA-REUS                                                                                                               ;579,325;579,375
13112;S. Vicenç de Calders - VIA;TRMV - 71603 CUNIT - VIA 1/3 DE CUNIT;85544;VIA 1/3 DE CUNIT;626,517;626,601;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/No Mantenible;107465303;022000480;SANT VICENÇ DE CALDERS-CUNIT                                                                                                    ;626,517;626,601
13112;S. Vicenç de Calders - VIA;TRMV - 71603 CUNIT - VIA 4/2 DE CUNIT;85549;VIA 4/2 DE CUNIT;627,167;627,291;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/No Mantenible;107465308;022000480;SANT VICENÇ DE CALDERS-CUNIT                                                                                                    ;627,167;627,291
13112;S. Vicenç de Calders - VIA;TRMV - 71701 SITGES - VIA 3 DE SITGES;85566;VIA 3 DE SITGES;642,555;643,4;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107465346;022000500;VILANOVA I LA GELTRU-SITGES                                                                                                     ;642,555;643,4
13112;S. Vicenç de Calders - VIA;TRMV - 71701 SITGES - VIA 4 DE SITGES;85568;VIA 4 DE SITGES;642,382;643,18;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107465348;022000500;VILANOVA I LA GELTRU-SITGES                                                                                                     ;642,382;643,18
13112;S. Vicenç de Calders - VIA;TRMV - 71701 SITGES - VIA 8 DE SITGES;603890;VIA 8 DE SITGES;643,078;643,18;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107465578;022000500;VILANOVA I LA GELTRU-SITGES                                                                                                     ;643,078;643,18
13112;S. Vicenç de Calders - VIA;TRMV - 71703 GARRAF - VIA 3 DE GARRAF;601900;VIA 3 DE GARRAF;651,535;652,239;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107465692;022000510;SITGES-CASTELLDEFELS                                                                                                            ;651,535;652,239
13112;S. Vicenç de Calders - VIA;TRMV - 71703 GARRAF - VIA 4 DE GARRAF;85578;VIA 4 DE GARRAF;651,4;652,047;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107464165;022000510;SITGES-CASTELLDEFELS                                                                                                            ;651,4;652,047
13112;S. Vicenç de Calders - VIA;TRMV - 71703 GARRAF - VIA 6 DE GARRAF;85576;VIA 6 DE GARRAF;651,442;651,971;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107464166;022000510;SITGES-CASTELLDEFELS                                                                                                            ;651,442;651,971
13121;Lleida - VIA;TRMV - 73002 JUNEDA - VIA 2 DE JUNEDA;85814;VIA 2 DE JUNEDA;18,795;19,621;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;;En Servicio/Mantenible;107470600;022000430;PUIGVERD DE LLEIDA-ARTESA-VINAIXA                                                                                               ;18,795;19,621
12111;Huesca - VIA;TRMV - 74200 HUESCA - VIA 1 DE HUESCA;85839;VIA 1 DE HUESCA;21,379;21,672;070;12;BIF HUESCA - HUESCA;;;En Servicio/Mantenible;107466329;120700055;BIF. HOYA DE HUESCA-HUESCA                                                                                                      ;21,379;21,672
12111;Huesca - VIA;TRMV - 74200 HUESCA - VIA 3 DE HUESCA;85842;VIA 3 DE HUESCA;21,471;21,672;070;12;BIF HUESCA - HUESCA;;;En Servicio/Mantenible;107467426;120700055;BIF. HOYA DE HUESCA-HUESCA                                                                                                      ;21,471;21,672
12111;Huesca - VIA;TRMV - 74200 HUESCA - VIA 4 DE HUESCA;85843;VIA 4 DE HUESCA;21,505;21,672;070;12;BIF HUESCA - HUESCA;;;En Servicio/Mantenible;107467427;120700055;BIF. HOYA DE HUESCA-HUESCA                                                                                                      ;21,505;21,672
12111;Huesca - VIA;TRMV - 74200 HUESCA - VIA 5 DE HUESCA;85844;VIA 5 DE HUESCA;21,439;21,672;070;12;BIF HUESCA - HUESCA;;;En Servicio/Mantenible;107467428;120700055;BIF. HOYA DE HUESCA-HUESCA                                                                                                      ;21,439;21,672
12111;Huesca - VIA;TRMV - 74200 HUESCA - VIA 6 DE HUESCA;602583;VIA 6 DE HUESCA;21,266;21,672;070;12;BIF HUESCA - HUESCA;;;En Servicio/Mantenible;107467432;120700055;BIF. HOYA DE HUESCA-HUESCA                                                                                                      ;21,266;21,672
12111;Huesca - VIA;TRMV - 74204 AYERBE - VIA 2 DE AYERBE;85856;VIA 2 DE AYERBE;34,718;35,192;204;2 ;BIF. CANFRANC - CANFRANC;;;En Servicio/Mantenible;107464098;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;34,718;35,192
12111;Huesca - VIA;TRMV - 74204 AYERBE - VIA 3 DE AYERBE;85854;VIA 3 DE AYERBE;34,711;35,142;204;2 ;BIF. CANFRANC - CANFRANC;;;En Servicio/Mantenible;107464614;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;34,711;35,142
12111;Huesca - VIA;TRMV - 74204 AYERBE - VIA 5 DE AYERBE;85859;VIA 5 DE AYERBE;34,753;35,907;204;2 ;BIF. CANFRANC - CANFRANC;;;En Servicio/Mantenible;107464844;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;34,753;35,907
12111;Huesca - VIA;TRMV - 74204 AYERBE - VIA 7 DE AYERBE;85860;VIA 7 DE AYERBE;34,667;34,87;204;2 ;BIF. CANFRANC - CANFRANC;;;En Servicio/No Mantenible;107464845;022040020;HOYA DE HUESCA-AGUJA KM. 2,3-AYERBE                                                                                             ;34,667;34,87
