EQM1 Código;EQM1;EQM2 Código;EQM2;Identificador Elemento Inventario;Código Vía;Vía;PK Inicial;PK Final;Línea Código;Línea Eje;Línea Descripción;Tipo;Estado Elemento Inventario;Modelo;Descripción Elemento Inventario;Escape;Entreeje (sólo escapes) (mm);Posicionado en Curva;Orientación;Mano;Fecha de Modificación;Coordenada X ED50-HUSO 30 EXTENDIDO;Coordenada Y ED50-HUSO 30 EXTENDIDO;Id. Inventario;Trayecto;Trayecto Pk Ini;Trayecto Pk Fin
14111;L Hospitalet - VIA;;;DS-11-71706 (GAVA);200110;SAN VICENTE DE CALDERS-BARCELONA SANTS, II;663,278;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-I;;Sí;;No;Talón;Izquierda;17/10/2024;92018169,48;458507351,56;100672926;CASTELLDEFELS-EL PRAT DE LLOBREGAT                                                                                              ;658,947;670,127
13113;Reus - VIA;;;DS-12-71400 (REUS);85404;VIA 7 DE REUS;579,428;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-1:8,5-CC-I;Reus desvio 12;No;;Sí;Punta;Izquierda;19/01/2024;;;100668780;MORA LA NOVA-REUS                                                                                                               ;578,822;579,729
14111;L Hospitalet - VIA;;;DS-12-71706 (GAVA);200050;RODA DE BARA-BARCELONA SANTS, I;662,45;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-I;;Sí;;No;Talón;Derecha;17/10/2024;92836368,;459248608,;100672927;CASTELLDEFELS-EL PRAT DE LLOBREGAT                                                                                              ;658,947;670,127
13113;Reus - VIA;;;DS-13-71400 (REUS);2400;MIRAFLORES-REUS, U;579,769;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-I;Reus desvio 13;No;;No;Punta;Izquierda;19/01/2024;84490186,61;456536789,57;100668781;MORA LA NOVA-REUS                                                                                                               ;531,315;580,41
14111;L Hospitalet - VIA;;;DS-13-71706 (GAVA);86453;VIA 3 DE GAVA;663,19;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/400-0,09-CR-D;;Sí;;No;Punta;Derecha;17/10/2024;;;100672928;CASTELLDEFELS-EL PRAT DE LLOBREGAT                                                                                              ;662,4;663,629
13113;Reus - VIA;;;DS-14-71400 (REUS);996073;VIA 9 DE REUS;578,911;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;En Servicio/Mantenible;;REUS DESVIO 14;No;;No;Punta;Izquierda;29/11/2016;;;1090480;MORA LA NOVA-REUS                                                                                                               ;578,868;579,673
14111;L Hospitalet - VIA;;;DS-14-71706 (GAVA);86452;VIA 4 DE GAVA;662,519;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/400-0,09-CR-D;;Sí;;No;Punta;Derecha;17/10/2024;;;100672929;CASTELLDEFELS-EL PRAT DE LLOBREGAT                                                                                              ;662,393;663,288
13113;Reus - VIA;;;DS-15-71400 (REUS);85404;VIA 7 DE REUS;579,7;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-1:8,5-CC-I;Reus desvio 15;No;;Sí;Talón;Izquierda;06/05/2014;;;968048;MORA LA NOVA-REUS                                                                                                               ;578,822;579,729
14111;L Hospitalet - VIA;;;DS-15-71706 (GAVA);86452;VIA 4 DE GAVA;663,198;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/400-0,09-CR-I;;Sí;;No;Punta;Izquierda;17/10/2024;;;100681408;CASTELLDEFELS-EL PRAT DE LLOBREGAT                                                                                              ;662,393;663,288
13113;Reus - VIA;;;DS-16-71400 (REUS);996071;VIA 11 DE REUS;578,95;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;En Servicio/Mantenible;;REUS DESVIO 16;No;;No;Punta;Izquierda;24/11/2023;;;1090484;MORA LA NOVA-REUS                                                                                                               ;578,911;579,632
14111;L Hospitalet - VIA;;;DS-16-71706 (GAVA);86453;VIA 3 DE GAVA;662,522;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/400-0,09-CR-I;;Sí;;No;Talón;Izquierda;17/10/2024;;;100679345;CASTELLDEFELS-EL PRAT DE LLOBREGAT                                                                                              ;662,4;663,629
13113;Reus - VIA;;;DS-17-71400 (REUS);996075;VIA 3 DE REUS;579,704;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;En Servicio/Mantenible;;;No;;;Talón;Derecha;19/01/2024;;;1543732;MORA LA NOVA-REUS                                                                                                               ;579,092;580,411
13113;Reus - VIA;;;DS-19-71400 (REUS);996073;VIA 9 DE REUS;579,673;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/241-0,11-CR-I;Reus desvio 19;No;;No;Talón;Izquierda;19/01/2024;;;100668787;MORA LA NOVA-REUS                                                                                                               ;578,868;579,673
12104;Calatayud - VIA;;;DS-2-70500 (ARIZA);85113;VIA 3 DE ARIZA;204,158;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;;En Servicio/Mantenible;;Desvio nº 2 de la estacion de Ariza;Sí;;No;Punta;Derecha;11/02/2025;;;100674124;SANTA MARIA DE HUERTA-ARIZA                                                                                                     ;203,658;204,857
12105;Ricla-La Almunia - VIA;;;DS-2-70605 (MORES);200010;S. FERNANDO-MIRAFLORES, I (G1);263,303;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-500-0,09-CC-D-TC;Desvio nº 2 Estacion de Mores;No;;;Punta;Derecha;28/10/2009;61962513,74;459288672,12;100674151;CALATAYUD-MORATA DE JALON                                                                                                       ;244,627;272,252
12108;Caspe - VIA;;;DS-2-71204 (CASPE);2400;MIRAFLORES-REUS, U;452,678;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-318-0,11-CC-D-TC;;No;;No;Punta;Izquierda;13/04/2010;74758370,17;456983965,71;100679202;ESCATRON-CASPE                                                                                                                  ;430,355;453,043
13112;S. Vicenç de Calders - VIA;;;DS-2-71603 (CUNIT);200110;SAN VICENTE DE CALDERS-BARCELONA SANTS, II;626,287;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-318-0,09-CR-I-TC;DS-2-CUNIT;Sí;;No;Punta;Izquierda;30/10/2024;88781443,52;457080674,24;100669306;SANT VICENÇ DE CALDERS-CUNIT                                                                                                    ;618,624;627,081
13121;Lleida - VIA;;;DS-2-75114 (TREMP);2600;PK. 1,927 - LA POBLA DE SEGUR, U;76,38;;893;2 ;RAMALES DE LA LINEA MADRID-CHAMARTIN - BARNA-SANTS;;En Servicio/Mantenible;;;No;;No;Punta;Izquierda;10/03/2014;82190931,23;467670797,48;100679943;;;
13112;S. Vicenç de Calders - VIA;;;DS-2-76004 (VALLS);200040;LA PLANA PICAMOIXONS-RODA DE BARA, U;5,685;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-500-0,09-CC-D-TC;DS-2--VALLS;No;;No;Punta;Derecha;09/02/2022;85624689,86;458017673,21;100672174;LA PLANA-PICAMOIXONS-VALLS                                                                                                      ;-0,436;6,716
12109;Tardienta - VIA;;;DS-2-78100 (ZUERA);200020;S. JUAN DE MOZARRIFAR-LERIDA, U;25,328;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-D;;No;;No;Punta;Derecha;27/09/2010;68552129,75;463838261,42;100671356;SAN JUAN DE MOZARRIFAR-ZUERA                                                                                                    ;6,697;25,746
13121;Lleida - VIA;;;DS-2-78503 (CALAF);2700;LERIDA-MANRESA, U;266,557;;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-1:8,5-CC-D;Calaf Desvio 2;No;;;Punta;Derecha;17/04/2014;87548085,15;462970514,77;100679450;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;253,997;299,7
14120;Girona - VIA;;;DS-2-79303 (FLAÇA);200071;BIF. AIGUES -PORT BOU-CERBERE,I;222,603;;270;2 ;CERBERE - BIF. ARAGO;;En Servicio/Mantenible;DMRDH-G-60-250-0,11-CR-D-TC;;No;;No;Talón;Derecha;25/10/2024;99350702,1;467308247,99;965071;GIRONA-VILAMALLA                                                                                                                ;205,572;241,627
13113;Reus - VIA;;;DS-20-71400 (REUS);996075;VIA 3 DE REUS;579,092;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;En Servicio/Mantenible;;Reus desvio 20;No;;;Punta;Izquierda;19/01/2024;84378325,98;456467010,18;951537;MORA LA NOVA-REUS                                                                                                               ;579,092;580,411
13113;Reus - VIA;;;DS-21-71400 (REUS);85406;VIA 13 DE REUS;579,632;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/400-0,09-CR-I;Reus desvio 21;No;;No;Talón;Izquierda;19/01/2024;;;100672270;MORA LA NOVA-REUS                                                                                                               ;578,95;579,893
14111;L Hospitalet - VIA;;;DS-21-71706 (GAVA);85592;VIA 5 DE GAVA;662,945;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/400-0,09-CR-I;;No;;No;Punta;Derecha;16/05/2024;;;954428;CASTELLDEFELS-EL PRAT DE LLOBREGAT                                                                                              ;662,746;662,945
13113;Reus - VIA;;;DS-22-71400 (REUS);996075;VIA 3 DE REUS;579,178;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;En Servicio/Mantenible;;;No;;;Punta;Izquierda;19/01/2024;;;1543711;MORA LA NOVA-REUS                                                                                                               ;579,092;580,411
13113;Reus - VIA;;;DS-26-71400 (REUS);85406;VIA 13 DE REUS;579,7;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-RN 45´-320/245-0,11-CR-I;Reus desvio 26;No;;No;Punta;Izquierda;19/01/2024;;;968087;MORA LA NOVA-REUS                                                                                                               ;578,95;579,893
13113;Reus - VIA;;;DS-28-71400 (REUS);85406;VIA 13 DE REUS;579,75;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-RN 45´-320/245-0,11-CR-I;Reus desvio 28;No;;No;Punta;Izquierda;19/01/2024;;;100668792;MORA LA NOVA-REUS                                                                                                               ;578,95;579,893
12104;Calatayud - VIA;;;DS-3-70500 (ARIZA);200090;S. FERNANDO-CALATAYUD, II (G2);205,31;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-I;Desvio nº 3 del escape 3/1 de la Estación de Ariza;Sí;3808,;No;Punta;Izquierda;11/02/2025;57938369,1;457377745,12;100674125;ARIZA-CALATAYUD                                                                                                                 ;205,043;245,091
12105;Ricla-La Almunia - VIA;;;DS-3-70605 (MORES);200010;S. FERNANDO-MIRAFLORES, I (G1);264,059;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-318-0,09-CR-I-TC;Desvio nº 3 de la estacion de Mores;No;;No;Talón;Izquierda;28/10/2009;62020270,6;459355042,62;100674152;CALATAYUD-MORATA DE JALON                                                                                                       ;244,627;272,252
12108;Caspe - VIA;;;DS-3-71204 (CASPE);2400;MIRAFLORES-REUS, U;453,322;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-318-0,11-CC-I-TC;;No;;No;Talón;Izquierda;13/04/2010;74823495,94;456982170,39;100681318;CASPE-FAIO-LA POBLA DE MASSALUCA                                                                                                ;453,043;490,231
13112;S. Vicenç de Calders - VIA;;;DS-3-71603 (CUNIT);200110;SAN VICENTE DE CALDERS-BARCELONA SANTS, II;627,764;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-318-0,09-CR-I-TC;DS-3-CUNIT;Sí;;No;Punta;Izquierda;30/10/2024;88923210,1;457113829,77;100669307;CUNIT-VILANOVA I LA GELTRU                                                                                                      ;627,081;636,
13112;S. Vicenç de Calders - VIA;;;DS-3-76004 (VALLS);200040;LA PLANA PICAMOIXONS-RODA DE BARA, U;6,307;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-318-0,09-CR-I-TC;DS-3--VALLS;No;;No;Talón;Izquierda;09/02/2022;85655596,99;458000823,3;100672175;LA PLANA-PICAMOIXONS-VALLS                                                                                                      ;-0,436;6,716
82111;Calatayud-Vía, Ave;;;DS-3-78100 (ZUERA);201010;SALTO P.K.S.J. MOZARRIFAR-TARDIENTA. ANCHO UIC, U;26,396;;070;12;BIF HUESCA - HUESCA;;En Servicio/Mantenible;;;No;;No;Punta;Izquierda;14/10/2008;68587307,07;463937991,86;100671357;BIF HUESCA-KM. 40,0                                                                                                             ;6,697;40,
13121;Lleida - VIA;;;DS-3-78503 (CALAF);86137;VIA 2 DE CALAF;267,004;;220;2 ;LLEIDA-PIRINEUS - BIF. VILANOVA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-54-320/400-0,09-CR-I;Calaf Desvio 3;No;;;Talón;Izquierda;05/06/2014;;;965907;SANT GUIM DE FREIXENET-MANRESA                                                                                                  ;266,557;267,303
14120;Girona - VIA;;;DS-3-79303 (FLAÇA);200131;BIF. AIGUES-POR BOU-CERBERE,II;221,463;;270;2 ;CERBERE - BIF. ARAGO;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P1-60-250-0,11-CR-I-TC;;No;;;Talón;Derecha;13/06/2023;99316604,35;467242599,1;100680443;GIRONA-VILAMALLA                                                                                                                ;205,572;241,627
13113;Reus - VIA;;;DS-30-71400 (REUS);85394;VIA 15 DE REUS;579,171;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-A-RN 45´-320/245-0,11-CR-I;Reus desvio 30;No;;No;Talón;Izquierda;19/01/2024;;;100668794;MORA LA NOVA-REUS                                                                                                               ;579,15;579,694
13113;Reus - VIA;;;DS-3A-71400 (REUS);996075;VIA 3 DE REUS;580,376;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;;En Servicio/Mantenible;;;No;;;Punta;Izquierda;19/01/2024;;;1543750;MORA LA NOVA-REUS                                                                                                               ;579,092;580,411
12104;Calatayud - VIA;;;DS-4-70500 (ARIZA);200010;S. FERNANDO-MIRAFLORES, I (G1);204,228;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DS-C-54-318-0,09-CR-D;Desvio nº 4 de la Estación de Ariza;Sí;;No;Talón;Derecha;24/01/2025;57801111,6;457369125,97;100674126;SANTA MARIA DE HUERTA-ARIZA                                                                                                     ;194,6;205,043
12105;Ricla-La Almunia - VIA;;;DS-4-70605 (MORES);200010;S. FERNANDO-MIRAFLORES, I (G1);263,385;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-500-0,09-CC-I-TC;;No;;;Punta;Izquierda;28/10/2009;61967532,38;459295178,84;100674153;CALATAYUD-MORATA DE JALON                                                                                                       ;244,627;272,252
12108;Caspe - VIA;;;DS-4-71204 (CASPE);2400;MIRAFLORES-REUS, U;452,719;;210;2 ;MIRAFLORES - SANT VICENÇ DE CALDERS;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-318-0,09-CR-D-TC;;No;;No;Punta;Derecha;13/04/2010;74762972,75;456983879,01;100681285;ESCATRON-CASPE                                                                                                                  ;430,355;453,043
13112;S. Vicenç de Calders - VIA;;;DS-4-71603 (CUNIT);200050;RODA DE BARA-BARCELONA SANTS, I;626,361;;200;2 ;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;Desvío sencillo con corazón de punta fija;En Servicio/Mantenible;DSH-P-60-318-0,09-CR-I-TC;DS-4-CUNIT;Sí;;No;Talón;Izquierda;30/10/2024;88787641,57;457082169,42;100669308;SANT VICENÇ DE CALDERS-CUNIT                                                                                                    ;618,027;627,081
