EQM1 Código;EQM1;Identificador Elemento Inventario;Código Vía;Vía;PK Inicial;PK Final;Línea Código;Línea Descripción;Obras de paso;Lado;Estado Elemento Inventario;Altura máxima del talud (m);Elemento anterior de infraestructura;Longitud (m);Elemento posterior de infraestructura;Fecha de Modificación;Id. Inventario;Código Trayecto;Trayecto;Trayecto Pk Ini;Trayecto Pk Fin
12104;Calatayud - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_258,95-259,22_I;200010;S. FERNANDO-MIRAFLORES, I (G1);258,95;259,22;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;0;Izquierdo;En Servicio/Mantenible;2,7;(107217325)DES_L200_S. FERNANDO-MIRAFLORES, I (G1)_258,191-258,75_I;270;(100016463)PU - S. FERNANDO-MIRAFLORES, I (G1) - 259,304;11/04/2018;107270020;022000190;CALATAYUD-MORATA DE JALON                                                                                                       ;244,627;272,252
12104;Calatayud - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_259,59-259,95_D;200010;S. FERNANDO-MIRAFLORES, I (G1);259,59;259,95;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;1;Derecho;En Servicio/Mantenible;8,8;(100016601)PU - S. FERNANDO-MIRAFLORES, I (G1) - 259,505;360;(107270230)TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_260,39-261,437_D;11/04/2018;107270229;022000190;CALATAYUD-MORATA DE JALON                                                                                                       ;244,627;272,252
12104;Calatayud - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_261,88-262,44_D;200010;S. FERNANDO-MIRAFLORES, I (G1);261,88;262,44;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;0;Derecho;En Servicio/Mantenible;4,;(107270232)TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_261,647-261,87_D;560;(100016597)PU - S. FERNANDO-MIRAFLORES, I (G1) - 262,472;11/09/2015;107270233;022000190;CALATAYUD-MORATA DE JALON                                                                                                       ;244,627;272,252
12105;Ricla-La Almunia - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_265,518-265,9_I;200010;S. FERNANDO-MIRAFLORES, I (G1);265,518;265,9;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;1;Izquierdo;En Servicio/Mantenible;4,9;(107270026)TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_264,868-265,05_I;382;(107270028)TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_265,93-266,23_I;11/04/2018;107270027;022000190;CALATAYUD-MORATA DE JALON                                                                                                       ;244,627;272,252
12105;Ricla-La Almunia - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_265,93-266,23_I;200010;S. FERNANDO-MIRAFLORES, I (G1);265,93;266,23;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;1;Izquierdo;En Servicio/Mantenible;4,8;(107270027)TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_265,518-265,9_I;300;(106350689)PU - S. FERNANDO-MIRAFLORES, I (G1) - 266,568;11/04/2018;107270028;022000190;CALATAYUD-MORATA DE JALON                                                                                                       ;244,627;272,252
12105;Ricla-La Almunia - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_265,93-266,28_D;200010;S. FERNANDO-MIRAFLORES, I (G1);265,93;266,28;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;1;Derecho;En Servicio/Mantenible;4,3;(107270236)TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_265,62-265,902_D;350;(106350689)PU - S. FERNANDO-MIRAFLORES, I (G1) - 266,568;11/09/2015;107270237;022000190;CALATAYUD-MORATA DE JALON                                                                                                       ;244,627;272,252
12105;Ricla-La Almunia - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_268,7-268,806_I;200010;S. FERNANDO-MIRAFLORES, I (G1);268,7;268,806;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;1;Izquierdo;En Servicio/Mantenible;9,2;(107095290)TU  - 23 - S. FERNANDO-MIRAFLORES, I (G1) - 268,353 - 268,53;106;(107270031)TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_268,85-269,02_I;11/04/2018;107270030;022000190;CALATAYUD-MORATA DE JALON                                                                                                       ;244,627;272,252
12105;Ricla-La Almunia - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_268,85-269,02_I;200010;S. FERNANDO-MIRAFLORES, I (G1);268,85;269,02;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;0;Izquierdo;En Servicio/Mantenible;9,8;(100017559)PU - S. FERNANDO-MIRAFLORES, I (G1) - 268,827;170;(107217334)DES_L200_S. FERNANDO-MIRAFLORES, I (G1)_269,07-269,38_I;11/09/2015;107270031;022000190;CALATAYUD-MORATA DE JALON                                                                                                       ;244,627;272,252
12105;Ricla-La Almunia - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_271,01-271,67_I;200010;S. FERNANDO-MIRAFLORES, I (G1);271,01;271,67;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;0;Izquierdo;En Servicio/Mantenible;2,;(107217335)DES_L200_S. FERNANDO-MIRAFLORES, I (G1)_270,275-270,705_I;660;(107217336)DES_L200_S. FERNANDO-MIRAFLORES, I (G1)_272,47-272,607_I;11/04/2018;107270034;022000190;CALATAYUD-MORATA DE JALON                                                                                                       ;244,627;272,252
12105;Ricla-La Almunia - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_272,7-273,066_D;200010;S. FERNANDO-MIRAFLORES, I (G1);272,7;273,066;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;1;Derecho;En Servicio/Mantenible;3,8;(100016605)PU - S. FERNANDO-MIRAFLORES, I (G1) - 272,681;366;(100016747)PU - S. FERNANDO-MIRAFLORES, I (G1) - 273,186;12/04/2018;107270241;022000200;MORATA DE JALON-RICLA-LA ALMUNIA                                                                                                ;272,252;280,448
12105;Ricla-La Almunia - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_274,76-275,14_D;200010;S. FERNANDO-MIRAFLORES, I (G1);274,76;275,14;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;1;Derecho;En Servicio/Mantenible;2,7;(100017566)PU - S. FERNANDO-MIRAFLORES, I (G1) - 274,718;380;(107217532)DES_L200_S. FERNANDO-MIRAFLORES, I (G1)_275,22-275,285_D;11/09/2015;107270244;022000200;MORATA DE JALON-RICLA-LA ALMUNIA                                                                                                ;272,252;280,448
12105;Ricla-La Almunia - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_281,75-282,15_D;200010;S. FERNANDO-MIRAFLORES, I (G1);281,75;282,15;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;0;Derecho;En Servicio/Mantenible;3,5;(107270248)TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_280,954-281,05_D;400;(107270250)TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_282,47-282,704_D;11/09/2015;107270249;022000210;RICLA-LA ALMUNIA-CAMB-AG.KM.308,6                                                                                               ;280,448;308,6
12105;Ricla-La Almunia - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_287,92-288,34_D;200010;S. FERNANDO-MIRAFLORES, I (G1);287,92;288,34;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;0;Derecho;En Servicio/Mantenible;4,;(100016779)PU - S. FERNANDO-MIRAFLORES, I (G1) - 287,84;420;(107270254)TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_288,365-289,25_D;11/09/2015;107270253;022000210;RICLA-LA ALMUNIA-CAMB-AG.KM.308,6                                                                                               ;280,448;308,6
12105;Ricla-La Almunia - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_290,03-290,44_I;200010;S. FERNANDO-MIRAFLORES, I (G1);290,03;290,44;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;1;Izquierdo;En Servicio/Mantenible;4,7;(107217352)DES_L200_S. FERNANDO-MIRAFLORES, I (G1)_289,22-289,375_I;410;(107217353)DES_L200_S. FERNANDO-MIRAFLORES, I (G1)_290,5-291,237_I;11/04/2018;107270052;022000210;RICLA-LA ALMUNIA-CAMB-AG.KM.308,6                                                                                               ;280,448;308,6
12105;Ricla-La Almunia - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_294,17-294,29_D;200010;S. FERNANDO-MIRAFLORES, I (G1);294,17;294,29;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;1;Derecho;En Servicio/Mantenible;2,5;(106350694)PU - S. FERNANDO-MIRAFLORES, I (G1) - 293,675;120;(107217544)DES_L200_S. FERNANDO-MIRAFLORES, I (G1)_294,33-294,93_D;11/09/2015;107270260;022000210;RICLA-LA ALMUNIA-CAMB-AG.KM.308,6                                                                                               ;280,448;308,6
12105;Ricla-La Almunia - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_294,17-294,29_I;200010;S. FERNANDO-MIRAFLORES, I (G1);294,17;294,29;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;1;Izquierdo;En Servicio/Mantenible;1,7;(106350694)PU - S. FERNANDO-MIRAFLORES, I (G1) - 293,675;120;(107270058)TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_294,91-295,005_I;11/09/2015;107270057;022000210;RICLA-LA ALMUNIA-CAMB-AG.KM.308,6                                                                                               ;280,448;308,6
12105;Ricla-La Almunia - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_294,91-295,45_D;200010;S. FERNANDO-MIRAFLORES, I (G1);294,91;295,45;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;3;Derecho;En Servicio/Mantenible;3,;(107270260)TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_294,17-294,29_D;540;(106350697)PU - S. FERNANDO-MIRAFLORES, I (G1) - 296,226;11/09/2015;107270261;022000210;RICLA-LA ALMUNIA-CAMB-AG.KM.308,6                                                                                               ;280,448;308,6
12105;Ricla-La Almunia - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_296,24-296,86_D;200010;S. FERNANDO-MIRAFLORES, I (G1);296,24;296,86;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;1;Derecho;En Servicio/Mantenible;5,5;(106350697)PU - S. FERNANDO-MIRAFLORES, I (G1) - 296,226;620;(107270263)TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_296,88-297,299_D;11/09/2015;107270262;022000210;RICLA-LA ALMUNIA-CAMB-AG.KM.308,6                                                                                               ;280,448;308,6
12105;Ricla-La Almunia - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_297,467-298,9_D;200010;S. FERNANDO-MIRAFLORES, I (G1);297,467;298,9;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;0;Derecho;En Servicio/Mantenible;2,5;(100016304)PU - S. FERNANDO-MIRAFLORES, I (G1) - 297,32;1433;(106350698)PU - S. FERNANDO-MIRAFLORES, I (G1) - 299,566;11/09/2015;107270264;022000210;RICLA-LA ALMUNIA-CAMB-AG.KM.308,6                                                                                               ;280,448;308,6
12105;Ricla-La Almunia - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_299,8-300,065_D;200010;S. FERNANDO-MIRAFLORES, I (G1);299,8;300,065;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;1;Derecho;En Servicio/Mantenible;2,;(106350698)PU - S. FERNANDO-MIRAFLORES, I (G1) - 299,566;265;(106350699)PU - S. FERNANDO-MIRAFLORES, I (G1) - 305,405;11/09/2015;107270265;022000210;RICLA-LA ALMUNIA-CAMB-AG.KM.308,6                                                                                               ;280,448;308,6
12105;Ricla-La Almunia - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_305,45-305,65_D;200010;S. FERNANDO-MIRAFLORES, I (G1);305,45;305,65;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;0;Derecho;En Servicio/Mantenible;15,;(106350699)PU - S. FERNANDO-MIRAFLORES, I (G1) - 305,405;200;(107217546)DES_L200_S. FERNANDO-MIRAFLORES, I (G1)_306,4-306,595_D;11/09/2015;107270266;022000210;RICLA-LA ALMUNIA-CAMB-AG.KM.308,6                                                                                               ;280,448;308,6
12105;Ricla-La Almunia - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_309,803-311,8_I;200010;S. FERNANDO-MIRAFLORES, I (G1);309,803;311,8;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;1;Izquierdo;En Servicio/Mantenible;4,6;(106350701)PU - S. FERNANDO-MIRAFLORES, I (G1) - 308,857;1997;(107270067)TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_311,842-313,1_I;11/04/2018;107270065;022000220;CAMBIADOR PLASENCIA AG. KM. 308,6-GRISEN                                                                                        ;308,6;314,643
12105;Ricla-La Almunia - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_311,842-313,1_I;200010;S. FERNANDO-MIRAFLORES, I (G1);311,842;313,1;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;0;Izquierdo;En Servicio/Mantenible;3,3;(107270065)TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_309,803-311,8_I;1258;(107270068)TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_314,692-314,905_I;11/04/2018;107270067;022000220;CAMBIADOR PLASENCIA AG. KM. 308,6-GRISEN                                                                                        ;308,6;314,643
12105;Ricla-La Almunia - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_324,745-325,3_I;200010;S. FERNANDO-MIRAFLORES, I (G1);324,745;325,3;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;0;Izquierdo;En Servicio/Mantenible;3,6;(107270074)TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_322,895-324,045_I;555;(107270076)TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_325,38-325,585_I;11/04/2018;107270075;022000230;GRISEN-CASETAS                                                                                                                  ;314,643;327,643
12105;Ricla-La Almunia - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_325,35-325,67_D;200010;S. FERNANDO-MIRAFLORES, I (G1);325,35;325,67;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;0;Derecho;En Servicio/Mantenible;2,;(107270281)TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_324,85-325,3_D;320;(106350708)PU - S. FERNANDO-MIRAFLORES, I (G1) - 326,316;11/09/2015;107270282;022000230;GRISEN-CASETAS                                                                                                                  ;314,643;327,643
12106;Zaragoza - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_337,083-337,9_D;200010;S. FERNANDO-MIRAFLORES, I (G1);337,083;337,9;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;0;Derecho;En Servicio/Mantenible;3,;(107270287)TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_336,385-337,01_D;817;(107094847)TU  - 26' - S. FERNANDO-MIRAFLORES, I (G1) - 338,94 - 341,938;11/09/2015;107270288;022000260;CIM-AG. KM.337,1-ZARAGOZA DELICIAS                                                                                              ;337,1;339,388
12106;Zaragoza - VIA;TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_337,083-337,9_I;200010;S. FERNANDO-MIRAFLORES, I (G1);337,083;337,9;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;0;Izquierdo;En Servicio/Mantenible;3,;(107270081)TER_L200_S. FERNANDO-MIRAFLORES, I (G1)_336,385-337,01_I;817;(107094847)TU  - 26' - S. FERNANDO-MIRAFLORES, I (G1) - 338,94 - 341,938;11/09/2015;107270082;022000260;CIM-AG. KM.337,1-ZARAGOZA DELICIAS                                                                                              ;337,1;339,388
12109;Tardienta - VIA;TER_L200_S. JUAN DE MOZARRIFAR-LERIDA, U_10,38-10,618_D;200020;S. JUAN DE MOZARRIFAR-LERIDA, U;10,38;10,618;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;0;Derecho;En Servicio/Mantenible;1,7;(190018509)TER_L200_S. JUAN DE MOZARRIFAR-LERIDA, U_9,5-10,047_D;238;(190018511)TER_L200_S. JUAN DE MOZARRIFAR-LERIDA, U_11,297-11,632_D;;190018510;022000320;SAN JUAN DE MOZARRIFAR-ZUERA                                                                                                    ;6,697;25,746
12109;Tardienta - VIA;TER_L200_S. JUAN DE MOZARRIFAR-LERIDA, U_101,28-101,9_D;200020;S. JUAN DE MOZARRIFAR-LERIDA, U;101,28;101,9;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;1;Derecho;En Servicio/Mantenible;7,7;(192018513)DES_L200_S. JUAN DE MOZARRIFAR-LERIDA, U_100,88-101,219_D;620;(192018514)DES_L200_S. JUAN DE MOZARRIFAR-LERIDA, U_101,951-102,4_D;;190018563;022000360;SARIÑENA-SELGUA                                                                                                                 ;90,862;122,76
12109;Tardienta - VIA;TER_L200_S. JUAN DE MOZARRIFAR-LERIDA, U_107,38-108,1_D;200020;S. JUAN DE MOZARRIFAR-LERIDA, U;107,38;108,1;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;0;Derecho;En Servicio/Mantenible;6,7;(192018522)DES_L200_S. JUAN DE MOZARRIFAR-LERIDA, U_106,487-107,3_D;720;(190018571)TER_L200_S. JUAN DE MOZARRIFAR-LERIDA, U_108,48-109_D;;190018570;022000360;SARIÑENA-SELGUA                                                                                                                 ;90,862;122,76
12109;Tardienta - VIA;TER_L200_S. JUAN DE MOZARRIFAR-LERIDA, U_111,4-111,52_D;200020;S. JUAN DE MOZARRIFAR-LERIDA, U;111,4;111,52;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;1;Derecho;En Servicio/Mantenible;7,;(192018524)DES_L200_S. JUAN DE MOZARRIFAR-LERIDA, U_111,295-111,35_D;120;(192018525)DES_L200_S. JUAN DE MOZARRIFAR-LERIDA, U_111,72-112,4_D;;190018572;022000360;SARIÑENA-SELGUA                                                                                                                 ;90,862;122,76
12109;Tardienta - VIA;TER_L200_S. JUAN DE MOZARRIFAR-LERIDA, U_13,04-13,732_D;200020;S. JUAN DE MOZARRIFAR-LERIDA, U;13,04;13,732;200;MADRID-CHAMARTIN-CLARA CAMPOAMOR-BARNA-EST. DE FRANÇA;0;Derecho;En Servicio/Mantenible;1,8;(190018511)TER_L200_S. JUAN DE MOZARRIFAR-LERIDA, U_11,297-11,632_D;692;(190018513)TER_L200_S. JUAN DE MOZARRIFAR-LERIDA, U_14,355-14,78_D;;190018512;022000320;SAN JUAN DE MOZARRIFAR-ZUERA                                                                                                    ;6,697;25,746
