EQM1 Código;EQM1;EQM3;Identificador Elemento Inventario;Vía;PK Inicial;PK Final;Línea Código;Línea Descripción;Longitud total OP (m);Nº vanos/conductos total OP (ud);Denominación;Luz máxima de vano/conducto (m) ;PK Histórico (Km);Velocidad Máxima ferroviaria (Km/h);Observaciones;Código Ingrid;Fecha de Modificación;Usuario de Modificación;Canto Máximo Tablero (m.);Nº Vías;Esviaje;Gálibo Izquierdo (m.);Gálibo Derecho (m.);Ripabilidad Vertical;Entre Ejes Vía (m.);Temperatura Media (ºC);Precipitacion Media Anual (mm.);Muro Guardabalasto;Juntas;Polivalente;Balasto;Vía Electrificada;Drenaje;Acero Corten;Suma de luces de vanos;Material puente;Tipo Tramo Puente;Ubicación Paseos Servicio;Pretiles o Barandillas;Tipo Acceso;Tipo Entorno;Tipo Tramo Base;Sujeción Traviesa Puente;Tipo Sujeción Carril Puente;Tipo Traviesa Puente;Tipo Carril Puente;Tipo Encarriladora;Tipo Posicion Tablero;Capacidad portante;Validado;Gálibo - Ancho estándar (1435);Gálibo - Ancho ibérico (1668);Gálibo - Ancho métrico (1000);Apoyo;Barandilla;Junta de dilatación;Número de estribos;Número de pilas;Coordenada X ED50-HUSO 30 EXTENDIDO;Coordenada Y ED50-HUSO 30 EXTENDIDO;Coordenada X_F ED50-HUSO 30 EXTENDIDO;Coordenada Y_F ED50-HUSO 30 EXTENDIDO;Id. Inventario;Código Trayecto;Trayecto;Trayecto Pk Ini;Trayecto Pk Fin
12106;Zaragoza - VIA;;OPF - 214 - 200289 - P.I. SOBRE CAMINO RURAL-V - 20,47;RONDA SUR  (BIF. TERUEL - BIF. LA CARTUJA), U;20,47;;214;CIM ZARAGOZA-LA CARTUJA;9,5;1;P.I. SOBRE CAMINO RURAL-V;8,;20,47;Sin definir;;ZA/LJ-020470;29/08/2024;ACT_LUZ_VANOS_PUENTES;0,8;1;No;;;No;1,8;;;Sí;No;No;Sí;Sí;No;No;8,75;HA;Hormigón. Marcos o Pórticos;No hay;No hay;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;No;No;2;0;67963066,;460776279,;67963066,;460776279,;1016585;022140050;BIF. TERUEL-LA CARTUJA-AGUJA KM. 23,3                                                                                           ;11,8;23,361
14114;Manresa - VIA;;OPF - 220 - 2800 - P.I. SOBRE LA AUTOVÍA B-40 - 331,25;MANRESA-MONTCADA BIF.- BIF.VILANOVA, I;331,25;;220;LLEIDA-PIRINEUS - BIF. VILANOVA;51,;2;P.I. SOBRE LA AUTOVÍA B-40;21,85;331,25;Sin definir;;ZA/BA-331250;27/08/2024;ACT_LUZ_VANOS_PUENTES;0,9;2;Sí;;;No;1,8;11,5;750,;Sí;No;No;Sí;Sí;No;No;21,85;HA;Hormigón. Marcos o Pórticos;Ambos lados;Izquierdo;Vehículo Automóvil;Urbano;Hormigón. Hormigón armado;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;Sí;Sí;No;2;1;91592651,;461341682,;91592651,;461341682,;1016371;022200060;SANT VICENÇ DE CASTELLET-TERRASSA ESTACIÓ DEL NORD                                                                              ;309,628;333,74
14114;Manresa - VIA;;OPF - 220 - 2800 - PASO INFERIOR SOBRE ARROYO - 322,36;MANRESA-MONTCADA BIF.- BIF.VILANOVA, I;322,36;;220;LLEIDA-PIRINEUS - BIF. VILANOVA;9,;1;PASO INFERIOR SOBRE ARROYO;5,6;322,36;95;;ZA/BA-322360;27/06/2018;INGRID;0,5;2;No;2,4000001;2,3;No;1,8;12,;750,;Sí;No;No;Sí;Sí;No;No;6,1;HA;Hormigón. Losa Fábrica;Ambos lados;Ambos lados;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;Balasto;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;91005782,;461579906,;91005782,;461579906,;100017758;022200060;SANT VICENÇ DE CASTELLET-TERRASSA ESTACIÓ DEL NORD                                                                              ;309,628;333,74
14116;Vic - VIA;;OPF - 222 - 3500 - Carretera C-352 Ronda Nord - 30,484;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;30,484;;222;LA TOUR DE CAROL - BIF. AIGÜES;25,8;1;Carretera C-352 Ronda Nord;16,6;30,484;Sin definir;;BA/SJ-030484;27/08/2018;2859494;;;No;;;No;;;;No;No;No;No;No;No;No;;HA;Hormigón. Marcos o Pórticos;Sin definir;Sin definir;Sin definir;Sin definir;Hormigón. Hormigón armado;;Sin definir;Sin definir;Sin definir;Sin definir;Superior;Sin definir;No;No aplica;Desconocido;No aplica;No;Sí;No;2;0;94094230,;462180404,;94094230,;462180404,;1045887;022220020;GRANOLLERS-CANOVELLES-LES FRANQUESES DEL VALLES                                                                                 ;28,728;31,388
14116;Vic - VIA;;OPF - 222 - 3500 - P.I. AVDA. 11 DE SEPTIEMBRE - 37,12;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;37,12;;222;LA TOUR DE CAROL - BIF. AIGÜES;12,;1;P.I. AVDA. 11 DE SEPTIEMBRE;11,24;37,12;95;;BA/SJ-037120;29/11/2024;ACT_LUZ_VANOS_PUENTES;0,8;1;Sí;5,4000001;4,8000002;No;1,8;16,;640,;No;No;No;Sí;Sí;No;No;11,56;HA;Hormigón. Losa nervada;Ambos lados;Ambos lados;Vehículo Automóvil;Urbano;Hormigón. Pretensado;Balasto;J-2;Hormigón Bibloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;94043701,;462800680,;94043701,;462800680,;100015218;022220030;LES FRANQUESES DEL VALLES-LA GARRIGA                                                                                            ;31,388;37,677
14116;Vic - VIA;;OPF - 222 - 3500 - P.I. CAMPO DE TIRO OLÍMPICO - 19,38;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;19,38;;222;LA TOUR DE CAROL - BIF. AIGÜES;7,;1;P.I. CAMPO DE TIRO OLÍMPICO;5,6;19,38;95;;BA/SJ-019380;27/06/2018;INGRID;0,5;1;Sí;2,9;6,2;No;;12,;680,;Sí;No;No;Sí;No;No;No;6,1;HA;Hormigón. Marcos o Pórticos;Derecho;No hay;Vehículo Automóvil;Urbano;Hormigón. Hormigón armado;Balasto;P-2;Hormigón Bibloque;60;Sólo Contracarriles;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;No;No;2;0;93537449,;461337957,;93537449,;461337957,;100015609;022220010;MONTCADA-BIFURCACIO-GRANOLLERS-CANOVELLES                                                                                       ;8,943;28,728
14116;Vic - VIA;;OPF - 222 - 3500 - P.I. ESTACIÓN DE LA GARRIGA - 37,71;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;37,71;;222;LA TOUR DE CAROL - BIF. AIGÜES;46,;1;P.I. ESTACIÓN DE LA GARRIGA;3,75;37,71;90;;BA/SJ-037710;20/04/2022;9728445;;2;No;0,8;0,9;No;;12,;640,;No;No;No;Sí;Sí;No;No;4,25;HA;Hormigón. Losa Fábrica;Ambos lados;Ambos lados;Vehículo Automóvil;Urbano;Hormigón. Losa de Carriles;Balasto;RN;Hormigón Bibloque;60;Sólo Contracarriles;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;94029770,76;462873343,38;94029195,54;462877950,61;100015745;022220040;LA GARRIGA-VIC                                                                                                                  ;37,677;68,667
14116;Vic - VIA;;OPF - 222 - 3500 - PASO INFERIOR SOBRE ARROYO - 46,625;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;46,625;;222;LA TOUR DE CAROL - BIF. AIGÜES;7,;1;PASO INFERIOR SOBRE ARROYO;4,;46,625;90;;BA/SJ-046625;20/04/2022;9728445;0,4;1;No;2,5;5,;No;1,8;16,;680,;No;No;No;No;Sí;No;No;4,8;Fábrica;Fábrica. Bóveda Medio Punto Tímpanos continuos;No hay;No hay;Vehículo Automóvil;Rural;Fábrica. Ladrillo;;J-2;Hormigón Bibloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;No;No;2;0;93659585,;463585928,;93659585,;463585928,;106349537;022220040;LA GARRIGA-VIC                                                                                                                  ;37,677;68,667
14116;Vic - VIA;;OPF - 222 - 3500 - PASO INFERIOR SOBRE ARROYO - 58,994;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;58,994;;222;LA TOUR DE CAROL - BIF. AIGÜES;6,;1;PASO INFERIOR SOBRE ARROYO;2,94;58,994;105;;BA/SJ-058994;20/04/2022;9728445;0,8;1;No;2,6;2,3;No;1,8;11,;1100,;No;No;No;No;Sí;No;No;5,7;HA;Hormigón. Losa Fábrica;Izquierdo;No hay;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;;J-2;Hormigón Bibloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;No;No;2;0;93636755,;464635470,;93636755,;464635470,;106349541;022220040;LA GARRIGA-VIC                                                                                                                  ;37,677;68,667
14116;Vic - VIA;;OPF - 222 - 3500 - PASO INFERIOR SOBRE ARROYO - 59,915;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;59,915;;222;LA TOUR DE CAROL - BIF. AIGÜES;25,;1;PASO INFERIOR SOBRE ARROYO;6,;59,915;105;;BA/SJ-059915;04/12/2024;ACT_LUZ_VANOS_PUENTES;0,6;1;No;2,8;1,7;No;1,8;12,;700,;Sí;No;No;Sí;Sí;No;No;6,6;Fábrica;Fábrica. Bóveda Medio Punto Tímpanos continuos;No hay;No hay;A Pie;Rural;Fábrica. Ladrillo;Balasto;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;No;No;2;0;93706206,;464696486,;93706206,;464696486,;100016729;022220040;LA GARRIGA-VIC                                                                                                                  ;37,677;68,667
14116;Vic - VIA;;OPF - 222 - 3500 - PASO INFERIOR SOBRE ARROYO - 62,295;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;62,295;;222;LA TOUR DE CAROL - BIF. AIGÜES;10,;1;PASO INFERIOR SOBRE ARROYO;3,;62,295;105;;BA/SJ-062295;20/04/2022;9728445;0,6;1;Sí;1,9;2,2;No;;21,5;700,;Sí;No;No;Sí;Sí;No;No;3,02;HA;Hormigón. Losa Fábrica;No hay;No hay;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;Balasto;P-2;Hormigón Bibloque;60;Sólo Contracarriles;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;No;No;2;0;93636085,56;464912959,99;93635780,06;464913861,56;100016732;022220040;LA GARRIGA-VIC                                                                                                                  ;37,677;68,667
14116;Vic - VIA;;OPF - 222 - 3500 - PASO INFERIOR SOBRE RAMBLA - 28,195;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;28,195;;222;LA TOUR DE CAROL - BIF. AIGÜES;6,;1;PASO INFERIOR SOBRE RAMBLA;3,;28,195;100;;BA/SJ-028195;20/04/2022;9728445;0,5;1;No;1,6;1,6;No;;16,;600,;Sí;No;No;Sí;No;No;No;3,;HA;Hormigón. Losa Fábrica;No hay;Derecho;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;Balasto;HM;Hormigón Bibloque;60;Sólo Contracarriles;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;93975674,9;461977830,08;93975752,92;461978374,52;100015219;022220010;MONTCADA-BIFURCACIO-GRANOLLERS-CANOVELLES                                                                                       ;8,943;28,728
14116;Vic - VIA;;OPF - 222 - 3500 - PASO INFERIOR SOBRE RAMBLA - 35,775;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;35,775;;222;LA TOUR DE CAROL - BIF. AIGÜES;5,;1;PASO INFERIOR SOBRE RAMBLA;3,9;35,775;95;;BA/SJ-035775;20/04/2022;9728445;0,4;1;No;5,9;7,6;No;;16,;640,;No;No;No;Sí;Sí;No;No;3,9;Fábrica;Fábrica. Bóveda Medio Punto Tímpanos continuos;Sin definir;Sin definir;Vehículo Automóvil;Rural;Fábrica. Ladrillo;Balasto;RN;Hormigón Bibloque;60;Sólo Contracarriles;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;94062963,;462665706,;94062963,;462665706,;100015334;022220030;LES FRANQUESES DEL VALLES-LA GARRIGA                                                                                            ;31,388;37,677
14116;Vic - VIA;;OPF - 222 - 3500 - PASO INFERIOR SOBRE RAMBLA - 39,355;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;39,355;;222;LA TOUR DE CAROL - BIF. AIGÜES;7,;1;PASO INFERIOR SOBRE RAMBLA;6,;39,355;90;;BA/SJ-039355;02/12/2024;ACT_LUZ_VANOS_PUENTES;0,6;1;No;2,3;2,9;No;1,8;16,;640,;No;No;No;Sí;Sí;No;No;6,6;Fábrica;Fábrica. Bóveda Medio Punto Tímpanos continuos;No hay;No hay;Vehículo Automóvil;Industrial;Fábrica. Ladrillo;Balasto;J-2;Hormigón Bibloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;No;No;2;0;93998716,55;463044000,39;93998418,93;463044633,93;100015234;022220040;LA GARRIGA-VIC                                                                                                                  ;37,677;68,667
14116;Vic - VIA;;OPF - 222 - 3500 - RÍO CONGOST Nº2 (CAN PALAU) - 39,73;MONTCADA BIF.-LES FRANQUESES DEL VALLES-VIC, U;39,73;;222;LA TOUR DE CAROL - BIF. AIGÜES;154,;4;RÍO CONGOST Nº2 (CAN PALAU);38,79;39,73;80;;BA/SJ-039730;27/06/2018;INGRID;3,9;1;No;2,8;2,8;No;1,8;16,;640,;No;No;No;No;Sí;No;No;41,64;Metálico;Metal. Celosía Warren;Ambos lados;Ambos lados;Vehículo Automóvil;Rural;Metalico. Roblonado;Tornillos;KD-54;Madera;54;Corta 12m;Superior;D4;Sí;No aplica;Desconocido;No aplica;Sí;Sí;No;2;3;93971951,;463079715,;93960662,78;463090218,47;100017608;022220040;LA GARRIGA-VIC                                                                                                                  ;37,677;68,667
14116;Vic - VIA;;OPF - 222 - 3600 - PASO INFERIOR SOBRE ARROYO - 75,275;VIC-RIPOLL, U;75,275;;222;LA TOUR DE CAROL - BIF. AIGÜES;4,;1;PASO INFERIOR SOBRE ARROYO;2,89;75,275;140;;BA/SJ-075275;20/04/2022;9728445;0,6;1;No;1,4;1,4;No;1,8;16,;750,;Sí;No;No;Sí;Sí;No;No;3,49;HA;Hormigón. Losa Fábrica;No hay;No hay;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;No;No;2;0;93652175,;466139316,;93652175,;466139316,;106349550;022220050;VIC-LA FARGA DE BEBIE (APD)                                                                                                     ;68,667;96,956
14116;Vic - VIA;;OPF - 222 - 3600 - PASO INFERIOR SOBRE ARROYO - 81,704;VIC-RIPOLL, U;81,704;;222;LA TOUR DE CAROL - BIF. AIGÜES;8,;1;PASO INFERIOR SOBRE ARROYO;3,;81,704;85;;BA/SJ-081704;20/04/2022;9728445;0,5;1;No;1,7;1,8;No;1,8;15,;724,;No;No;No;No;Sí;No;No;3,6;Fábrica;Fábrica. Bóveda Medio Punto Tímpanos continuos;No hay;Ambos lados;Vehículo Automóvil;Rural;Fábrica. Ladrillo;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;93711813,;466722014,;93711813,;466722014,;106349554;022220050;VIC-LA FARGA DE BEBIE (APD)                                                                                                     ;68,667;96,956
14116;Vic - VIA;;OPF - 222 - 3600 - PASO INFERIOR SOBRE ARROYO - 83,681;VIC-RIPOLL, U;83,681;;222;LA TOUR DE CAROL - BIF. AIGÜES;28,;1;PASO INFERIOR SOBRE ARROYO;4,02;83,681;85;;BA/SJ-083681;20/04/2022;9728445;0,4;1;No;9,8;9,4;No;1,8;15,;724,;No;No;No;Sí;Sí;No;No;4,37;Fábrica;Fábrica. Bóveda Medio Punto Tímpanos continuos;No hay;No hay;Vehículo Automóvil;Rural;Fábrica. Ladrillo;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;No;No;2;0;93653307,;466915681,;93653307,;466915681,;857501;022220050;VIC-LA FARGA DE BEBIE (APD)                                                                                                     ;68,667;96,956
14117;Ripoll - VIA;;OPF - 222 - 3610 - BARRANCO LA ROVIRA DE DALT - 22,075;RIPOLL-LA TOUR DE CAROL, U;22,075;;222;LA TOUR DE CAROL - BIF. AIGÜES;18,;1;BARRANCO LA ROVIRA DE DALT;5,;21,79;100;"Se cambia el PK por error, siendo el correcto: 22.075 según mediciones del Jefe del Distrito.
De igual manera se cambia el nombre por ""Barranco la Rovira de Dalt"", al estar el antiguo equivocado.
Modificaciones realizadas el 3.11.2020";RI/TC-021790;03/11/2020;Robles;0,6;1;No;1,4;1,4;No;1,75;13,;700,;No;No;No;Sí;Sí;No;No;6,7;Fábrica;Hormigón. Bóveda medio punto tímpanos continuos;No hay;Ambos lados;Vehículo Automóvil;Rural;Hormigón. Hormigón en masa;;RN;Madera;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;91825808,;469832024,;91825808,;469832024,;1122655;022220090;PLANOLES-PUIGCERDA                                                                                                              ;20,21;48,6
14117;Ripoll - VIA;;OPF - 222 - 3610 - P.I. FORNELLS DE LA MUNTAYA - 25,22;RIPOLL-LA TOUR DE CAROL, U;25,22;;222;LA TOUR DE CAROL - BIF. AIGÜES;7,;1;P.I. FORNELLS DE LA MUNTAYA;4,;25,22;Sin definir;;RI/TC-025220;20/04/2022;9728445;0,3;1;No;;;No;1,8;13,;700,;Sí;No;No;Sí;Sí;No;No;4,3;HA;Hormigón. Marcos o Pórticos;No hay;Ambos lados;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;;RN;Madera;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;91507776,;469807679,;91507776,;469807679,;1016749;022220090;PLANOLES-PUIGCERDA                                                                                                              ;20,21;48,6
14117;Ripoll - VIA;;OPF - 222 - 3610 - PUENTE SOBRE LA GIV-4016 I - 26,102;RIPOLL-LA TOUR DE CAROL, U;26,102;;222;LA TOUR DE CAROL - BIF. AIGÜES;20,;1;PUENTE SOBRE LA GIV-4016 I;8,;26,102;100;;RI/TC-026102;27/06/2018;INGRID;0,5;1;No;1,6;1,6;No;1,8;13,;700,;Sí;No;No;Sí;Sí;No;No;8,5;Fábrica;Fábrica. Bóveda Medio Punto Tímpanos continuos;No hay;Ambos lados;Vehículo Automóvil;Rural;Fábrica. Sillería;;RN;Madera;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;91472576,;469812472,;91472576,;469812472,;1016740;022220090;PLANOLES-PUIGCERDA                                                                                                              ;20,21;48,6
14117;Ripoll - VIA;;OPF - 222 - 3610 - PUENTE SOBRE LA GIV-4016 II - 27,65;RIPOLL-LA TOUR DE CAROL, U;27,65;;222;LA TOUR DE CAROL - BIF. AIGÜES;14,;1;PUENTE SOBRE LA GIV-4016 II;4,85;27,65;Sin definir;;RI/TC-027650;20/04/2022;9728445;0,6;1;No;;;No;1,8;13,;700,;Sí;No;No;Sí;Sí;No;No;5,5;HA;Hormigón. Bóveda medio punto tímpanos continuos;No hay;Ambos lados;Vehículo Automóvil;Rural;Hormigón. Hormigón en masa;;RN;Madera;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;91480740,;469852148,;91480740,;469852148,;1016751;022220090;PLANOLES-PUIGCERDA                                                                                                              ;20,21;48,6
13113;Reus - VIA;;OPF - 234 - 3000 - P.I. CARRER VENTURA GASSOL - 580,74;REUS - KM. 590,45, U;580,74;;234;REUS-CONSTANTI;15,;1;P.I. CARRER VENTURA GASSOL;12,;580,74;Sin definir;;MA/BA-580740;31/10/2024;ACT_LUZ_VANOS_PUENTES;1,;3;No;2,9000001;2,9000001;No;1,8;17,;700,;Sí;No;No;Sí;Sí;No;No;13,;HA;Hormigón. Marcos o Pórticos;Derecho;Derecho;Vehículo Automóvil;Urbano;Hormigón. Hormigón armado;;Placa y tirafondos;Madera;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;84519901,;456540146,;84519901,;456540146,;1015969;022340010;REUS-CONSTANTI                                                                                                                  ;579,824;590,45
14111;L Hospitalet - VIA;;OPF - 238 - 3190 - P.I. CAMÍ DEL PLA D´EN SOLER - 12,7;AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO);12,7;;238;CASTELLBISBAL-AGUJAS LLOBREGAT - BARCELONA-MORROT;8,;1;P.I. CAMÍ DEL PLA D´EN SOLER;5,7;12,7;Sin definir;;CA/MR-012700;19/04/2022;1343078;0,6;4;Sí;;;No;1,8;17,;700,;Sí;No;No;Sí;Sí;No;No;6,7;HA;Hormigón. Marcos o Pórticos;No hay;No hay;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;;HM;Hormigón Monobloque;60;No hay;Superior;Sin definir;Sí;Desconocido;Desconocido;No aplica;No;No;No;2;0;92190647,;459164096,;92190647,;459164096,;1016389;022380020;RIU LLOBREGAT-BARCELONA-CAN TUNIS                                                                                               ;6,18;20,5
14111;L Hospitalet - VIA;;OPF - 238 - 3190 - P.I. ESTACIÓN DE CAN TUNÍS - 21,753;AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO);21,753;;238;CASTELLBISBAL-AGUJAS LLOBREGAT - BARCELONA-MORROT;21,5;2;P.I. ESTACIÓN DE CAN TUNÍS;11,2;21,753;Sin definir;;CA/MR-021753;30/07/2024;ACT_LUZ_VANOS_PUENTES;0,6;22;Sí;;;No;1,8;17,;700,;Sí;No;No;Sí;Sí;No;No;11,9;HA;Hormigón. Tableros de vigas;No hay;Ambos lados;Vehículo Automóvil;Urbano;Hormigón. Pretensado;;HM;Hormigón Monobloque;60;No hay;Superior;Sin definir;Sí;Desconocido;Desconocido;No aplica;Sí;Sí;No;2;1;92998270,;459024195,;92998270,;459024195,;1016384;022380030;BARCELONA-CAN TUNIS-BARCELONA-MORROT                                                                                            ;20,5;25,735
14111;L Hospitalet - VIA;;OPF - 238 - 3190 - PASO INFERIOR SOBRE ARROYO - 11,287;AG 11 CASTELLBISBAL AGUJAS LLOBREGAT- BARCELONA MORROT, I, (ANCHO MIXTO);11,287;;238;CASTELLBISBAL-AGUJAS LLOBREGAT - BARCELONA-MORROT;10,2;1;PASO INFERIOR SOBRE ARROYO;9,2;11,287;Sin definir;;CA/MR-011287;29/07/2024;ACT_LUZ_VANOS_PUENTES;1,;4;Sí;;;No;1,8;17,;700,;Sí;No;No;Sí;Sí;No;No;9,2;HA;Hormigón. Marcos o Pórticos;No hay;No hay;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;;HM;Hormigón Monobloque;60;No hay;Superior;Sin definir;Sí;Desconocido;Desconocido;No aplica;No;No;No;2;0;92088854,;459264463,;92088854,;459264463,;1016378;022380020;RIU LLOBREGAT-BARCELONA-CAN TUNIS                                                                                               ;6,18;20,5
14113;Martorell - VIA;;OPF - 246 - 3150 - P.I. PASSATGE DE LES TORRES - 6,263;AG. 11 CASTELLBISBAL AG. LLOBREGAT -  BIF. NUDO MOLLET ,I (ANCHO MIXTO);6,263;;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;18,;2;P.I. PASSATGE DE LES TORRES;7,5;6,263;Sin definir;;CA/MO-006263;24/10/2019;e188295;0,5;4;No;;;No;1,8;17,;700,;Sí;No;No;Sí;Sí;No;No;8,;HA;Hormigón. Pórticos;No hay;Ambos lados;Vehículo Automóvil;Urbano;Hormigón. Hormigón armado;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;Desconocido;Desconocido;No aplica;Sí;Sí;No;2;1;92337661,;460472270,;92337661,;460472270,;106349670;022460015;CASTELLBISBAL-AGUJAS LLOBREGAT-CERDANYOLA UNIVERSITAT                                                                           ;1,129;13,475
14113;Martorell - VIA;;OPF - 246 - 3155 - VIADUCTO SOBRE LA AP-7-VÍA II - ,27;AG. 9 CASTELLBISBALL  AG. RUBÍ  -  AG. 11 CASTELLBISBAL AG. LLOBREGAT, U;0,27;;246;CASTELLBISBAL AGUJAS RUBI - MOLLET-SANT FOST;142,;4;VIADUCTO SOBRE LA AP-7-VÍA II;30,05;0,27;Sin definir;;CA/MO-000270;27/06/2018;INGRID;1,8;1;No;;;No;1,8;17,;700,;Sí;No;No;Sí;Sí;No;No;30,55;HA;Hormigón. Tableros de vigas;No hay;Ambos lados;Vehículo Automóvil;Rural;Hormigón. Pretensado;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;Sí;Sí;No;2;3;91557597,;460278645,;91557597,;460278645,;1016638;022460005;CASTELLBISBAL-AGUJAS RUBI-CASTELLBISBAL-AGUJAS LLOBREGAT                                                                        ;0,;1,129
14119;Granollers Centre- VIA;;OPF - 270 - 200071 - P.I. AVDA. DE LA RIBERA - 119,318;BIF. AIGUES -PORT BOU-CERBERE,I;119,318;;270;CERBERE - BIF. ARAGO;18,;1;P.I. AVDA. DE LA RIBERA;15,35;119,318;140;;TA/FR-119318;17/06/2019;2859494;0,8;2;No;2,;2,;No;1,8;16,;700,;No;No;No;No;Sí;No;No;19,75;HA;Hormigón. Tableros de vigas;Ambos lados;Ambos lados;Vehículo Automóvil;Urbano;Hormigón. Hormigón armado;;Tirafondos;Hormigón Monobloque;54;No hay;Superior;D4;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;93334802,;460611409,;93334802,;460611409,;106351843;022700030;MONTCADA I REIXAC-LA LLAGOSTA                                                                                                   ;118,931;122,046
14121;Port Bou;;OPF - 270 - 200071 - P.I. CARRER DE LA SITJA - 246,411;BIF. AIGUES -PORT BOU-CERBERE,I;246,411;;270;CERBERE - BIF. ARAGO;14,;1;P.I. CARRER DE LA SITJA;10,1;246,411;140;;TA/FR-246411;27/06/2018;INGRID;0,7;2;Sí;5,5;2,5;No;1,8;14,;900,;Sí;Sí;No;Sí;Sí;No;No;10,6;HA;Hormigón. Losa Fábrica;No hay;Derecho;Vehículo Automóvil;Rural;Hormigón. Hormigón armado;;Tirafondos;Hormigón Bibloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;No;Sí;No;2;0;99255393,;469603942,;99255393,;469603942,;106351963;022700140;VILAMALLA-FIGUERES                                                                                                              ;241,627;247,07
14118;Mataro - VIA;;OPF - 276 - 3370 - P.I. AVINGUDA DEL MARESME - 135,318;BIF. SAGRERA-AG.KM. 108,0-MATARO, I;135,318;;276;MAÇANET-MASSANES - L'HOSPITALET DE LLOBREGAT;31,;5;P.I. AVINGUDA DEL MARESME;5,6;29,37;160;;BA/MM-029370;10/02/2021;gabriel.sisu;0,7;2;No;;;No;1,8;12,;600,;Sí;No;No;Sí;Sí;No;No;6,4;HA;Hormigón. Losa Fábrica;No hay;Derecho;Vehículo Automóvil;Urbano;Hormigón. Hormigón armado;;HM;Hormigón Monobloque;54;No hay;Superior;Sin definir;Sí;No aplica;Desconocido;No aplica;Sí;Sí;No;2;4;95535948,;461342054,;95535948,;461342054,;106349483;022760140;MATARO - BIF. SAGRERA-AG.KM. 108,0                                                                                              ;108,014;135,569
